Epoch: 68, Loss: 0.8870, Train: 97.69%, Valid: 69.20%, Test In: 69.89% Test OOD1: 61.92% Test OOD2: 50.62% Test OOD3: 59.14% 
Epoch: 69, Loss: 0.8592, Train: 98.02%, Valid: 69.25%, Test In: 69.91% Test OOD1: 61.79% Test OOD2: 50.71% Test OOD3: 59.11% 
Epoch: 70, Loss: 0.8302, Train: 98.48%, Valid: 69.24%, Test In: 69.86% Test OOD1: 61.69% Test OOD2: 50.86% Test OOD3: 59.08% 
Epoch: 71, Loss: 0.8438, Train: 98.05%, Valid: 69.16%, Test In: 69.84% Test OOD1: 61.93% Test OOD2: 50.68% Test OOD3: 59.09% 
Epoch: 72, Loss: 0.8424, Train: 98.56%, Valid: 69.05%, Test In: 69.79% Test OOD1: 61.88% Test OOD2: 50.80% Test OOD3: 59.12% 
Epoch: 73, Loss: 0.8091, Train: 98.83%, Valid: 69.11%, Test In: 69.89% Test OOD1: 61.56% Test OOD2: 50.77% Test OOD3: 59.02% 
Epoch: 74, Loss: 0.8032, Train: 98.44%, Valid: 68.81%, Test In: 69.77% Test OOD1: 62.17% Test OOD2: 50.71% Test OOD3: 59.22% 
Epoch: 75, Loss: 0.8078, Train: 98.87%, Valid: 68.99%, Test In: 69.93% Test OOD1: 61.80% Test OOD2: 50.77% Test OOD3: 59.18% 
Epoch: 76, Loss: 0.7854, Train: 99.15%, Valid: 68.84%, Test In: 69.82% Test OOD1: 62.10% Test OOD2: 50.76% Test OOD3: 59.29% 
Epoch: 77, Loss: 0.7655, Train: 98.98%, Valid: 68.78%, Test In: 69.72% Test OOD1: 62.14% Test OOD2: 50.58% Test OOD3: 59.22% 
Epoch: 78, Loss: 0.7474, Train: 99.16%, Valid: 68.78%, Test In: 69.65% Test OOD1: 61.82% Test OOD2: 50.64% Test OOD3: 59.11% 
Epoch: 79, Loss: 0.7466, Train: 99.47%, Valid: 68.67%, Test In: 69.55% Test OOD1: 61.49% Test OOD2: 50.77% Test OOD3: 58.97% 
Epoch: 80, Loss: 0.7434, Train: 99.41%, Valid: 68.74%, Test In: 69.62% Test OOD1: 61.23% Test OOD2: 50.64% Test OOD3: 58.85% 
Epoch: 81, Loss: 0.7091, Train: 99.41%, Valid: 68.72%, Test In: 69.62% Test OOD1: 61.15% Test OOD2: 50.54% Test OOD3: 58.78% 
Epoch: 82, Loss: 0.7147, Train: 99.55%, Valid: 68.42%, Test In: 69.38% Test OOD1: 61.58% Test OOD2: 50.56% Test OOD3: 58.85% 
