Epoch: 25, Loss: 1.0039, Train: 83.35%, Valid: 69.89%, Test In: 70.42% Test OOD1: 63.29% Test OOD2: 50.59% Test OOD3: 61.22% 
Epoch: 26, Loss: 0.9873, Train: 83.80%, Valid: 69.95%, Test In: 70.45% Test OOD1: 62.46% Test OOD2: 50.76% Test OOD3: 60.99% 
Epoch: 27, Loss: 0.9833, Train: 83.87%, Valid: 69.95%, Test In: 70.37% Test OOD1: 63.36% Test OOD2: 50.50% Test OOD3: 61.17% 
Epoch: 28, Loss: 0.9641, Train: 84.37%, Valid: 69.88%, Test In: 70.30% Test OOD1: 62.89% Test OOD2: 50.47% Test OOD3: 60.97% 
Epoch: 29, Loss: 0.9577, Train: 84.91%, Valid: 69.89%, Test In: 70.35% Test OOD1: 62.49% Test OOD2: 50.55% Test OOD3: 60.84% 
Epoch: 30, Loss: 0.9444, Train: 85.17%, Valid: 69.95%, Test In: 70.47% Test OOD1: 63.12% Test OOD2: 50.47% Test OOD3: 61.02% 
Epoch: 31, Loss: 0.9305, Train: 85.83%, Valid: 69.83%, Test In: 70.43% Test OOD1: 62.47% Test OOD2: 50.57% Test OOD3: 60.79% 
Epoch: 32, Loss: 0.9114, Train: 86.32%, Valid: 69.69%, Test In: 70.31% Test OOD1: 62.29% Test OOD2: 50.56% Test OOD3: 60.66% 
Epoch: 33, Loss: 0.9107, Train: 86.35%, Valid: 69.67%, Test In: 70.28% Test OOD1: 63.26% Test OOD2: 50.33% Test OOD3: 60.88% 
Epoch: 34, Loss: 0.9026, Train: 87.17%, Valid: 69.66%, Test In: 70.29% Test OOD1: 62.42% Test OOD2: 50.50% Test OOD3: 60.59% 
Epoch: 35, Loss: 0.8999, Train: 87.54%, Valid: 69.52%, Test In: 70.21% Test OOD1: 62.31% Test OOD2: 50.42% Test OOD3: 60.52% 
Epoch: 36, Loss: 0.8758, Train: 88.00%, Valid: 69.59%, Test In: 70.29% Test OOD1: 62.35% Test OOD2: 50.42% Test OOD3: 60.53% 
Epoch: 37, Loss: 0.8561, Train: 88.57%, Valid: 69.62%, Test In: 70.28% Test OOD1: 62.03% Test OOD2: 50.49% Test OOD3: 60.41% 
Epoch: 38, Loss: 0.8560, Train: 88.82%, Valid: 69.55%, Test In: 70.22% Test OOD1: 62.52% Test OOD2: 50.36% Test OOD3: 60.56% 
Epoch: 39, Loss: 0.8300, Train: 89.09%, Valid: 69.48%, Test In: 70.15% Test OOD1: 62.52% Test OOD2: 50.39% Test OOD3: 60.52% 
Epoch: 40, Loss: 0.8235, Train: 89.77%, Valid: 69.57%, Test In: 70.18% Test OOD1: 62.38% Test OOD2: 50.49% Test OOD3: 60.46% 
Epoch: 41, Loss: 0.8012, Train: 90.39%, Valid: 69.50%, Test In: 70.05% Test OOD1: 62.00% Test OOD2: 50.55% Test OOD3: 60.25% 
Epoch: 42, Loss: 0.7874, Train: 90.61%, Valid: 69.39%, Test In: 69.99% Test OOD1: 62.05% Test OOD2: 50.49% Test OOD3: 60.17% 
Epoch: 43, Loss: 0.7746, Train: 91.10%, Valid: 69.40%, Test In: 70.02% Test OOD1: 62.20% Test OOD2: 50.47% Test OOD3: 60.19% 
Epoch: 44, Loss: 0.7530, Train: 91.84%, Valid: 69.25%, Test In: 69.86% Test OOD1: 61.60% Test OOD2: 50.61% Test OOD3: 59.92% 
Epoch: 45, Loss: 0.7339, Train: 92.21%, Valid: 69.20%, Test In: 69.82% Test OOD1: 61.77% Test OOD2: 50.57% Test OOD3: 59.92% 
Epoch: 46, Loss: 0.7175, Train: 92.42%, Valid: 69.20%, Test In: 69.82% Test OOD1: 62.26% Test OOD2: 50.49% Test OOD3: 60.04% 
Epoch: 47, Loss: 0.7131, Train: 93.21%, Valid: 69.02%, Test In: 69.64% Test OOD1: 61.56% Test OOD2: 50.61% Test OOD3: 59.72% 
Epoch: 48, Loss: 0.6798, Train: 93.75%, Valid: 69.03%, Test In: 69.67% Test OOD1: 61.71% Test OOD2: 50.61% Test OOD3: 59.72% 
Epoch: 49, Loss: 0.6628, Train: 94.01%, Valid: 68.98%, Test In: 69.67% Test OOD1: 61.92% Test OOD2: 50.60% Test OOD3: 59.78% 
Epoch: 50, Loss: 0.6478, Train: 94.68%, Valid: 68.84%, Test In: 69.54% Test OOD1: 61.35% Test OOD2: 50.70% Test OOD3: 59.56% 
Epoch: 51, Loss: 0.6307, Train: 95.20%, Valid: 68.81%, Test In: 69.51% Test OOD1: 61.41% Test OOD2: 50.68% Test OOD3: 59.50% 
Epoch: 52, Loss: 0.6038, Train: 95.52%, Valid: 68.70%, Test In: 69.42% Test OOD1: 61.37% Test OOD2: 50.70% Test OOD3: 59.44% 
Epoch: 53, Loss: 0.5858, Train: 96.11%, Valid: 68.56%, Test In: 69.30% Test OOD1: 61.01% Test OOD2: 50.79% Test OOD3: 59.26% 
Epoch: 54, Loss: 0.5794, Train: 96.28%, Valid: 68.49%, Test In: 69.26% Test OOD1: 61.29% Test OOD2: 50.74% Test OOD3: 59.34% 
Epoch: 55, Loss: 0.5731, Train: 96.76%, Valid: 68.42%, Test In: 69.22% Test OOD1: 61.30% Test OOD2: 50.89% Test OOD3: 59.30% 
Epoch: 56, Loss: 0.5645, Train: 97.13%, Valid: 68.25%, Test In: 69.11% Test OOD1: 60.94% Test OOD2: 50.92% Test OOD3: 59.18% 
Epoch: 57, Loss: 0.5394, Train: 97.18%, Valid: 68.31%, Test In: 69.15% Test OOD1: 61.62% Test OOD2: 50.86% Test OOD3: 59.35% 
