index,dataset,stage,result_name,log_file,command,return_code,elapsed_seconds,lr,weight_decay,dropout,lamda,K,hidden_channels,other_env_reduce,highest_train,highest_train_std,highest_valid,highest_valid_std,highest_in_test,highest_in_test_std,final_train,final_train_std,final_in_test,final_in_test_std,highest_ood_test_1,highest_ood_test_1_std,final_ood_test_1,final_ood_test_1_std,last_final_ood_test
13,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reducesample,search_logs/cora/stage2_gat_reduced/013_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 1.0 --K 3 --hidden_channels 64 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reducesample,0,597.62,0.01,1e-05,0.2,1.0,3,64,sample,99.96,0.01,95.7,0.34,96.06,0.26,99.91,0.09,95.55,0.27,96.75,0.47,95.68,0.48,95.68
14,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/014_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 1.0 --K 3 --hidden_channels 64 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels64_other_env_reduceenv,0,784.12,0.01,1e-05,0.2,1.0,3,64,env,99.98,0.0,95.68,0.36,96.18,0.38,99.95,0.02,95.95,0.38,96.87,0.36,96.39,0.68,96.39
15,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reducesample,search_logs/cora/stage2_gat_reduced/015_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 1.0 --K 3 --hidden_channels 32 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reducesample,0,515.36,0.01,1e-05,0.2,1.0,3,32,sample,99.84,0.01,95.7,0.19,96.16,0.18,99.73,0.04,95.75,0.17,96.28,0.11,95.89,0.03,95.89
16,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/016_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 1.0 --K 3 --hidden_channels 32 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda1.0_K3_hidden_channels32_other_env_reduceenv,0,690.02,0.01,1e-05,0.2,1.0,3,32,env,99.84,0.01,95.73,0.22,96.14,0.06,99.69,0.04,95.86,0.15,96.23,0.06,95.7,0.28,95.7
17,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reducesample,search_logs/cora/stage2_gat_reduced/017_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 2.0 --K 3 --hidden_channels 64 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reducesample,0,608.36,0.01,1e-05,0.2,2.0,3,64,sample,99.99,0.01,95.8,0.06,96.18,0.2,99.94,0.03,95.77,0.1,97.0,0.18,96.39,0.37,96.39
18,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/018_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 2.0 --K 3 --hidden_channels 64 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels64_other_env_reduceenv,0,694.58,0.01,1e-05,0.2,2.0,3,64,env,99.98,0.01,95.7,0.1,96.13,0.2,99.96,0.01,95.77,0.47,97.06,0.17,96.7,0.15,96.7
19,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reducesample,search_logs/cora/stage2_gat_reduced/019_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 2.0 --K 3 --hidden_channels 32 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reducesample,0,594.87,0.01,1e-05,0.2,2.0,3,32,sample,99.89,0.01,95.93,0.29,96.27,0.08,99.79,0.05,95.93,0.2,96.64,0.15,96.01,0.36,96.01
20,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/020_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 2.0 --K 3 --hidden_channels 32 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda2.0_K3_hidden_channels32_other_env_reduceenv,0,662.56,0.01,1e-05,0.2,2.0,3,32,env,99.89,0.04,95.93,0.2,96.36,0.26,99.78,0.13,96.06,0.39,96.72,0.16,95.97,0.59,95.97
21,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reducesample,search_logs/cora/stage2_gat_reduced/021_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 3.0 --K 3 --hidden_channels 64 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reducesample,0,585.9,0.01,1e-05,0.2,3.0,3,64,sample,99.99,0.01,95.5,0.29,96.04,0.33,99.97,0.03,95.68,0.19,96.89,0.05,96.52,0.36,96.52
22,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/022_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 3.0 --K 3 --hidden_channels 64 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels64_other_env_reduceenv,0,760.65,0.01,1e-05,0.2,3.0,3,64,env,99.99,0.01,95.4,0.37,95.86,0.36,99.96,0.03,95.54,0.48,96.81,0.12,96.29,0.15,96.29
23,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reducesample,search_logs/cora/stage2_gat_reduced/023_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reducesample.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 3.0 --K 3 --hidden_channels 32 --other_env_reduce sample --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reducesample,0,420.72,0.01,1e-05,0.2,3.0,3,32,sample,99.89,0.01,95.8,0.12,96.16,0.05,99.8,0.02,96.0,0.19,96.74,0.1,96.34,0.26,96.34
24,cora,stage2,cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reduceenv,search_logs/cora/stage2_gat_reduced/024_cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reduceenv.log,python main.py --dataset cora --backbone_type gat --env_type graph --combine_result --store_result --epochs 500 --runs 3 --num_layers 2 --expert_agg mean --tau 3 --device 0 --lr 0.01 --weight_decay 1e-05 --dropout 0.2 --lamda 3.0 --K 3 --hidden_channels 32 --other_env_reduce env --result_name cora_stage2_gat_reduced_lr0.01_weight_decay1e-05_dropout0.2_lamda3.0_K3_hidden_channels32_other_env_reduceenv,0,457.37,0.01,1e-05,0.2,3.0,3,32,env,99.88,0.02,95.83,0.11,96.24,0.19,99.78,0.02,96.03,0.2,96.66,0.09,96.25,0.08,96.25
